dblp-l3s,acm-rkb
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GardarinGT96,673484
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GardarinST96,673485
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GarofalakisG01,672356
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GarofalakisI97,671004
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GarofalakisIO98,671193
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GarofalakisOS97,758368
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GarofalakisRS99,671514
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Gawlick96,673334
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GehaniJR94,672971
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GehrkeRG98,671330
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Gentili01,672184
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/George98,671032
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GeorgeH98,671190
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Gibbons01,672351
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GibbonsMP97,673669
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GibsonKR98,671202
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GilbertKMS01,672174
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GingrasL98,671161
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GinisHKMT97,670997
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GionisIM99,671516
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GohOST99,671507
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GoldmanSVG98,671346
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GoldmanW97,671008
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GoldsteinR00,671849
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GoodmanRS94,672833
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GoyalHSS95,673147
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Graefe99,671528
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GraefeBC98,671160
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GravanoG95,673294
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GravanoG97,670994
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GravanoIJKMS01,672200
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Greco98,671344
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GrovlenHT98,671204
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GrumbachRS00,672005
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GuntzerBK00,671875
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GuPS00,756647
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Gupta96,673324
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GuptaHQ95,673150
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GuptaM96,673482
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GutierrezPST94,672976
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Guting94,672980
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GyssensL97,673639
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HaasKU99,671671
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HaasKWY97,670995
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HaasNSS95,673295
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HaberIL95,673296
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Hallmark95,673156
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Hamilton99,671508
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Hammond96,673473
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HanF95,673134
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HasanM94,672835
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HasanM95,673143
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HelalL00,671869
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HellersteinNP95,673145
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HelmerM97,673667
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HelmerWM98,671197
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Hess96,673327
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HinneburgAK00,671675
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HjelsvoldM94,672818
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HoelS94,672823
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HoelS95,673135
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HoskingC99,671503
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HuangJR97,670996
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HumborstadSHT97,671000
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HuntAI01,672030
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Huyn01,672037
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Huyn97,673644
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HvasshovdBT00,671853
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/HvasshovdTBH95,673136
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/IdrisGC94,672967
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/IoannidisLGP96,673496
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/IoannidisP99,671527
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/IshikawaSF98,671331
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/IyerW94,672970
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Jacobs97,673647
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JaedickeM99,671515
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JagadishKMPSS98,671191
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JagadishKNS99,671501
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JagadishLRSS94,673000
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JagadishLS99,671666
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JagadishMN99,671667
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JagadishNSSK97,671013
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Jamil97,673648
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JarkeKL00,671688
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JensenL01,672027
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JermaineDO99,671517
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JiangSLB00,672021
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Johnson99,671351
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JohnsonA00,671874
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JohnsonM98,671327
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JohnsonS94,672996
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JonscherD94,672978
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JoshiBLL98,671184
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/JosifovskiR99,671673
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KahveciS01,672028
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KalusD95,673315
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KamelF94,673001
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KeimH99,671505
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KemmeA00,671855
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KemperK94,672977
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KemperKW99,671506
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KietzRS97,671001
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KilgerM94,672981
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Kleewein96,673472
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Klots96,673483
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KnorrN98,671334
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KnorrN99,671529
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KonigW99,671668
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KonopnickiS95,673148
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Kornacker99,671358
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KornackerB95,673305
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KornLKF98,671025
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KornSFSP96,673493
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Korth95,758365
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KoschBBHHLRT01,672354
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Kotidis01,672183
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KoudasIM00,671699
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KoudasMJ99,758373
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KraissW97,673664
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KriegelPS00,671844
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KumarKA97,671009
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/KumarRRT99,671512
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LabioG96,673477
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LabioYCGW00,671684
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LabrinidisR01,672362
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Ladin00,671856
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LahiriSCMC01,672377
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LakshmananJN00,671863
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LakshmananSS96,673490
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LakshmananSS99,671511
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LakshmiZ98,671200
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LaneEN00,671857
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LeeL96,673331
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LeeL99,671354
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LeeLWS97,671015
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Lesk94,672830
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LeslieJBY95,673317
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Levy96,673332
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LevyMS94,672839
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LevyRO96,673469
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LevySSZ94,672972
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Leymann01,757417
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LiC94,672826
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LiCHH97,673668
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LiCHPALHAY01,672040
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LiM01,672035
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Lindsay95,673161
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LingLL00,671868
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LinR98,671033
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LiRS99,671355
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LitwinNS94,672842
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LlirbatST97,670991
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LockemannKKKN97,673665
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LometT95,673170
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LudasaherGM00,671864
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LuL00,671686
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LuoN01,672041
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LuOT94,672832
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LuSL95,758364
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/LuTD95,673139
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MadhavanBR01,672191
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Madnick95,673306
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MaedaT01,672378
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Malaika96,673630
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MalonM97,673642
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ManegoldBK00,672010
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ManolescuFK01,672368
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ManolescuFKXO00,671846
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ManolopoulosT01,672358
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MaratheS97,671002
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MargaritisFT01,758382
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MarronL01,672372
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MartinC94,673004
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MatiasVW00,672011
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MatthesS94,672986
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Mattos96,673467
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/May01,672036
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/McHughW99,671349
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/McKennaBHT96,673476
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MeccaCM01,672370
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MedianoCD94,672840
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MehtaD95,673299
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Meier95,673301
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MendelzonV00,672006
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MengLYWCR98,671185
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MeoPC96,673500
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MignetMAC01,672205
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Mihalisin98,671176
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MillerHH00,671677
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MillinerBP95,673144
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MiloZ98,671326
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Mina98,671162
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Moerkotte98,671173
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MogiK95,673307
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Mohan01,672360
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Mohan96,673631
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Mohan99,671526
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MohanBWSZ00,671858
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MohaniaS94,672987
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Moni96,673335
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MorimotoFMTY98,671186
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MorimotoIM97,673651
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MorishimaKKT01,672187
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MoserKK95,673149
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MuntzR94,672820
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/MuthOPW98,671026
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/NarayananS01,672213
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/NatsevCSLV01,672365
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/NaumannLF99,671356
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/NetzCBF00,671836
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/NgC97,673643
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/NgH94,672827
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/NgY94,672828
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/NinkHR99,671661
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/NipplM98,671337
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/NishioSTTL01,672350
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Nori00,671698
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Norvag99,758375
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Novaretti01,672196
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/OConnellWG01,672185
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Ogawa96,673320
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/OlstonW00,671877
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/OoiGT98,671029
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/OoiYTJ01,672178
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Orenstein98,671178
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/OrensteinK95,673151
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/OuzzaniAB94,672989
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/OzdenBRS94,672984
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/OzdenGHNSDGGW01,672352
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/OzsuLON01,672177
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/OzsuVU98,671024
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PacittMS99,671521
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Padmanabhan96,673329
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PantiSG00,671693
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PapadiasMD98,671163
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PapadiasT01,672363
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PapakonstantinouAG96,673481
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PappasC00,671850
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PardonA00,671860
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PatonG01,757416
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PedersenJD00,671842
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PedersenJD99,671491
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PellenkoftLK97,673661
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PereiraFJLS01,672195
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PereiraFLS00,671690
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PfoserJT00,672019
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PirotteZMY94,672997
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PitouraC99,671504
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Pogue98,671174
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PoosalaI96,673321
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PoosalaI97,673638
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PottingerL00,671692
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/PoulovassilisS94,672965
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Pound99,671490
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Raghavan96,673463
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RaghavanG01,672025
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RahmM95,673163
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RamakrishnanGRSWZ95,756661
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RamakrishnanR96,673333
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RamamrithamABEGP00,672007
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RamanH01,672045
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RamanRH99,671663
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RamasamyPNK00,672009
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Ramaswamy00,672012
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RamaswamyMS98,671170
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RamsakMFZEB00,671872
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RaoR99,671362
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RastogiS98,671183
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Rengarajan96,673499
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ReuterCGSW95,673318
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RezendeH98,671194
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RezendeS98,671195
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RiedelGF98,671345
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RisheYACLMVSV00,671681
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RosenthalS94,672973
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RossS97,670993
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RothOH99,671494
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RothS97,670992
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RoussopoulosK98,671180
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RusinkiewiczKTWM95,673142
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/RysNS96,673501
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Sacks-Davis96,673486
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SadriZZA01,672043
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SahuguetA99,671350
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SakuraiYKU01,672024
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SakuraiYUK00,671676
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Sarawagi95,673159
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Sarawagi99,671500
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SarawagiS96,673632
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SatheS01,672366
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SavasereON95,673300
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SchaeferBBJ00,671845
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Schek00,671861
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ScheuermannSV96,758367
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SchieferKBLF98,671187
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Schnase00,671685
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Schoning98,671181
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SeegerBBKSDS01,672371
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SeidlK97,673655
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SeligmanBNSW95,673303
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SellisRF97,673658
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SeshadriLR96,673634
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SeshadriLR97,671010
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SetzerZ94,672838
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SevcikK96,673466
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShaferA97,671018
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShaferAM96,673491
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShahabiFKF00,671682
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShanmugasundaramGTZDN99,671499
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShanmugasundaramKSFF01,672203
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShanmugasundaramSBCLPR00,671695
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShatdalKN94,758363
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Shaw98,671169
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SheikholeslamiCZ98,671342
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Sheth96,673492
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShethKMWDLPLS96,673468
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShivakumarGC98,671179
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Shmueli01,672369
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShuklaDN98,671189
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ShuklaDNR96,673494
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SilversteinBMU98,671027
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SimonD95,673319
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SindoniTABFGMPPT01,672039
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SistlaYH94,672829
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SistlaYLL95,673146
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SkubiszewskiV97,673640
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Slutz98,671199
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Sol01,672038
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Sondag01,672359
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Spaccapietra94,672993
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Spintzik95,673162
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SreenathS94,672995
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SrikantA95,673304
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SrinivasanDFCJYKTDB00,672004
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SripadaW94,672983
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SrivastavaDJL96,673627
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/StanoiRAA01,672207
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/StathatosRB97,673653
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/StaudtJ96,673479
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SteenhagenABB94,672819
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SteinbrunnPMK95,673167
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Sterling98,671203
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/StillgerLMK01,672349
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/StohrMR00,671843
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/StohrR01,672208
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SubietaKL95,673138
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Suciu96,673629
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Suciu96a,673488
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Sullivan96,673489
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/SumiyaYTSI95,673141
